case_id,topology,speed_cm_s,spin_rad_s,tick_subdivisions,input_permutation,seed,contact_count,maximum_residual_cm_s,maximum_penetration_cm,energy_before_j,energy_after_j,duplicate_impulses,symmetry_error_cm_s,finite_state,state_hash
solver_stress_00906,rail_jaw_mix,25,0,4,canonical,2,3,7.4999999999999997e-08,7.500000000000001e-06,0.0053125000000000004,0.0045156250000000005,0,3.0000000000000004e-09,True,1c00a45c82479965312ea34626e33cdb05e86b2c839f01737294836b928c6751
solver_stress_00907,rail_jaw_mix,25,0,4,canonical,3,3,9.9999999999999995e-08,1.0000000000000001e-05,0.0053125000000000004,0.0045156250000000005,0,4.0000000000000002e-09,True,b76ffb13853008406299399bfba56c9982d5dd5badb388b0252b80fc31b42e70
solver_stress_00908,rail_jaw_mix,25,0,4,reversed,0,3,2.4999999999999999e-08,2.5000000000000002e-06,0.0053125000000000004,0.0045156250000000005,0,1.0000000000000001e-09,True,797e80aeb45ef2ac2c21210e31092f4c618458bb848ed2597aedfab0235002db
solver_stress_00909,rail_jaw_mix,25,0,4,reversed,1,3,4.9999999999999998e-08,5.0000000000000004e-06,0.0053125000000000004,0.0045156250000000005,0,2.0000000000000001e-09,True,1fc4e2997dc29c4a2ca8bb52352f82fc3019aca8d7a25c0954ef7f6c1a451983
solver_stress_00910,rail_jaw_mix,25,0,4,reversed,2,3,7.4999999999999997e-08,7.500000000000001e-06,0.0053125000000000004,0.0045156250000000005,0,3.0000000000000004e-09,True,1c00a45c82479965312ea34626e33cdb05e86b2c839f01737294836b928c6751
solver_stress_00911,rail_jaw_mix,25,0,4,reversed,3,3,9.9999999999999995e-08,1.0000000000000001e-05,0.0053125000000000004,0.0045156250000000005,0,4.0000000000000002e-09,True,b76ffb13853008406299399bfba56c9982d5dd5badb388b0252b80fc31b42e70
solver_stress_00912,rail_jaw_mix,25,40,1,canonical,0,3,9.9999999999999995e-08,1.0000000000000001e-05,0.0053125000000000004,0.0045156250000000005,0,1.0000000000000001e-09,True,e012a45495f746ba6c250498d8b3a547674670ad745ecc6022da387a8a5674cc
solver_stress_00913,rail_jaw_mix,25,40,1,canonical,1,3,1.9999999999999999e-07,2.0000000000000002e-05,0.0053125000000000004,0.0045156250000000005,0,2.0000000000000001e-09,True,4877d3e8aa2d76679994e6c835fbaf3e8f3f3a626428d4c4b7dc18494f51d781
solver_stress_00914,rail_jaw_mix,25,40,1,canonical,2,3,2.9999999999999999e-07,3.0000000000000004e-05,0.0053125000000000004,0.0045156250000000005,0,3.0000000000000004e-09,True,c57a681beaade0a9489044f4b9c746a877bf30877faf65121d9658c1e6073470
solver_stress_00915,rail_jaw_mix,25,40,1,canonical,3,3,3.9999999999999998e-07,4.0000000000000003e-05,0.0053125000000000004,0.0045156250000000005,0,4.0000000000000002e-09,True,8a4a0d54619c9d499f08be0ea1d2a2625b0268ff9a6e8332227c99cca018781b
solver_stress_00916,rail_jaw_mix,25,40,1,reversed,0,3,9.9999999999999995e-08,1.0000000000000001e-05,0.0053125000000000004,0.0045156250000000005,0,1.0000000000000001e-09,True,e012a45495f746ba6c250498d8b3a547674670ad745ecc6022da387a8a5674cc
solver_stress_00917,rail_jaw_mix,25,40,1,reversed,1,3,1.9999999999999999e-07,2.0000000000000002e-05,0.0053125000000000004,0.0045156250000000005,0,2.0000000000000001e-09,True,4877d3e8aa2d76679994e6c835fbaf3e8f3f3a626428d4c4b7dc18494f51d781
solver_stress_00918,rail_jaw_mix,25,40,1,reversed,2,3,2.9999999999999999e-07,3.0000000000000004e-05,0.0053125000000000004,0.0045156250000000005,0,3.0000000000000004e-09,True,c57a681beaade0a9489044f4b9c746a877bf30877faf65121d9658c1e6073470
solver_stress_00919,rail_jaw_mix,25,40,1,reversed,3,3,3.9999999999999998e-07,4.0000000000000003e-05,0.0053125000000000004,0.0045156250000000005,0,4.0000000000000002e-09,True,8a4a0d54619c9d499f08be0ea1d2a2625b0268ff9a6e8332227c99cca018781b
solver_stress_00920,rail_jaw_mix,25,40,2,canonical,0,3,4.9999999999999998e-08,5.0000000000000004e-06,0.0053125000000000004,0.0045156250000000005,0,1.0000000000000001e-09,True,3d79dad9349dff3e16b110ef447e5186b92b7c26e1e0de5562bf3e96dfe241ec
solver_stress_00921,rail_jaw_mix,25,40,2,canonical,1,3,9.9999999999999995e-08,1.0000000000000001e-05,0.0053125000000000004,0.0045156250000000005,0,2.0000000000000001e-09,True,cfa763b10c2350e1e2e269f71ea9e289da358e0d26a6f4e3cfec1d049d708333
solver_stress_00922,rail_jaw_mix,25,40,2,canonical,2,3,1.4999999999999999e-07,1.5000000000000002e-05,0.0053125000000000004,0.0045156250000000005,0,3.0000000000000004e-09,True,534226e8efb4f93a908faf434ff74a635ea052b8d4853ecd70ddb9c1681aaebc
solver_stress_00923,rail_jaw_mix,25,40,2,canonical,3,3,1.9999999999999999e-07,2.0000000000000002e-05,0.0053125000000000004,0.0045156250000000005,0,4.0000000000000002e-09,True,3c10d40592af2b6589745ae0b21ee0df0fba866a3674e1950a275c91cee2b91b
solver_stress_00924,rail_jaw_mix,25,40,2,reversed,0,3,4.9999999999999998e-08,5.0000000000000004e-06,0.0053125000000000004,0.0045156250000000005,0,1.0000000000000001e-09,True,3d79dad9349dff3e16b110ef447e5186b92b7c26e1e0de5562bf3e96dfe241ec
solver_stress_00925,rail_jaw_mix,25,40,2,reversed,1,3,9.9999999999999995e-08,1.0000000000000001e-05,0.0053125000000000004,0.0045156250000000005,0,2.0000000000000001e-09,True,cfa763b10c2350e1e2e269f71ea9e289da358e0d26a6f4e3cfec1d049d708333
solver_stress_00926,rail_jaw_mix,25,40,2,reversed,2,3,1.4999999999999999e-07,1.5000000000000002e-05,0.0053125000000000004,0.0045156250000000005,0,3.0000000000000004e-09,True,534226e8efb4f93a908faf434ff74a635ea052b8d4853ecd70ddb9c1681aaebc
solver_stress_00927,rail_jaw_mix,25,40,2,reversed,3,3,1.9999999999999999e-07,2.0000000000000002e-05,0.0053125000000000004,0.0045156250000000005,0,4.0000000000000002e-09,True,3c10d40592af2b6589745ae0b21ee0df0fba866a3674e1950a275c91cee2b91b
solver_stress_00928,rail_jaw_mix,25,40,4,canonical,0,3,2.4999999999999999e-08,2.5000000000000002e-06,0.0053125000000000004,0.0045156250000000005,0,1.0000000000000001e-09,True,ac89ca66a8e45cb90642b0d68ac12af594991db8e1e0f325d59b99998d361672
solver_stress_00929,rail_jaw_mix,25,40,4,canonical,1,3,4.9999999999999998e-08,5.0000000000000004e-06,0.0053125000000000004,0.0045156250000000005,0,2.0000000000000001e-09,True,f70a78ed89091645b077ac5fef29d578a13732e6514ea130ed515690395e2f20
solver_stress_00930,rail_jaw_mix,25,40,4,canonical,2,3,7.4999999999999997e-08,7.500000000000001e-06,0.0053125000000000004,0.0045156250000000005,0,3.0000000000000004e-09,True,e0b7314dc072c029ba9a98e946fc590d56a0ab54190c120ae154555ba2ac860e
solver_stress_00931,rail_jaw_mix,25,40,4,canonical,3,3,9.9999999999999995e-08,1.0000000000000001e-05,0.0053125000000000004,0.0045156250000000005,0,4.0000000000000002e-09,True,fd0d175eb3e6b2bf09b589b4daea8cf0925b7ee0b1e705483e9a097d25f16756
solver_stress_00932,rail_jaw_mix,25,40,4,reversed,0,3,2.4999999999999999e-08,2.5000000000000002e-06,0.0053125000000000004,0.0045156250000000005,0,1.0000000000000001e-09,True,ac89ca66a8e45cb90642b0d68ac12af594991db8e1e0f325d59b99998d361672
solver_stress_00933,rail_jaw_mix,25,40,4,reversed,1,3,4.9999999999999998e-08,5.0000000000000004e-06,0.0053125000000000004,0.0045156250000000005,0,2.0000000000000001e-09,True,f70a78ed89091645b077ac5fef29d578a13732e6514ea130ed515690395e2f20
solver_stress_00934,rail_jaw_mix,25,40,4,reversed,2,3,7.4999999999999997e-08,7.500000000000001e-06,0.0053125000000000004,0.0045156250000000005,0,3.0000000000000004e-09,True,e0b7314dc072c029ba9a98e946fc590d56a0ab54190c120ae154555ba2ac860e
solver_stress_00935,rail_jaw_mix,25,40,4,reversed,3,3,9.9999999999999995e-08,1.0000000000000001e-05,0.0053125000000000004,0.0045156250000000005,0,4.0000000000000002e-09,True,fd0d175eb3e6b2bf09b589b4daea8cf0925b7ee0b1e705483e9a097d25f16756
solver_stress_00936,rail_jaw_mix,100,-40,1,canonical,0,3,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.072250000000000009,0,1.0000000000000001e-09,True,ab84dac280acb9927fcdc8c7548ac047fd175bd931df040f20ae268eb548d7c3
solver_stress_00937,rail_jaw_mix,100,-40,1,canonical,1,3,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.072250000000000009,0,2.0000000000000001e-09,True,f61ad3bd1c4848449575c31de2bf26a4cc2e6ec1a8d456240dd53f4e23900031
solver_stress_00938,rail_jaw_mix,100,-40,1,canonical,2,3,2.9999999999999999e-07,3.0000000000000004e-05,0.085000000000000006,0.072250000000000009,0,3.0000000000000004e-09,True,ea45926a2d030397096e7fceaa24bf4386aabf4cd3451ae827e4c62f6ebcada7
solver_stress_00939,rail_jaw_mix,100,-40,1,canonical,3,3,3.9999999999999998e-07,4.0000000000000003e-05,0.085000000000000006,0.072250000000000009,0,4.0000000000000002e-09,True,fd12e2e7fa4c3e99e6b880a7c1d94ed9eb37d7f43725a8753169f37cbd17d1da
solver_stress_00940,rail_jaw_mix,100,-40,1,reversed,0,3,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.072250000000000009,0,1.0000000000000001e-09,True,ab84dac280acb9927fcdc8c7548ac047fd175bd931df040f20ae268eb548d7c3
solver_stress_00941,rail_jaw_mix,100,-40,1,reversed,1,3,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.072250000000000009,0,2.0000000000000001e-09,True,f61ad3bd1c4848449575c31de2bf26a4cc2e6ec1a8d456240dd53f4e23900031
solver_stress_00942,rail_jaw_mix,100,-40,1,reversed,2,3,2.9999999999999999e-07,3.0000000000000004e-05,0.085000000000000006,0.072250000000000009,0,3.0000000000000004e-09,True,ea45926a2d030397096e7fceaa24bf4386aabf4cd3451ae827e4c62f6ebcada7
solver_stress_00943,rail_jaw_mix,100,-40,1,reversed,3,3,3.9999999999999998e-07,4.0000000000000003e-05,0.085000000000000006,0.072250000000000009,0,4.0000000000000002e-09,True,fd12e2e7fa4c3e99e6b880a7c1d94ed9eb37d7f43725a8753169f37cbd17d1da
solver_stress_00944,rail_jaw_mix,100,-40,2,canonical,0,3,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.072250000000000009,0,1.0000000000000001e-09,True,0cc010d0c3988d59885e8c9bc362816f9188b10de9683a70011d78e1106f1f79
solver_stress_00945,rail_jaw_mix,100,-40,2,canonical,1,3,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.072250000000000009,0,2.0000000000000001e-09,True,2390cc2efa568bd1b1864467221ccf5266c46961cde12855bbb54a51ad0c1915
solver_stress_00946,rail_jaw_mix,100,-40,2,canonical,2,3,1.4999999999999999e-07,1.5000000000000002e-05,0.085000000000000006,0.072250000000000009,0,3.0000000000000004e-09,True,2a0ce31b2808cea2577920d8592f3f9e255965d9c2452b9a6b60dd5c9eca0658
solver_stress_00947,rail_jaw_mix,100,-40,2,canonical,3,3,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.072250000000000009,0,4.0000000000000002e-09,True,4df8d4f697b475cacbf11220014a7947eaccbdaeb2f8fbc29b6e6c5ecf9f279e
solver_stress_00948,rail_jaw_mix,100,-40,2,reversed,0,3,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.072250000000000009,0,1.0000000000000001e-09,True,0cc010d0c3988d59885e8c9bc362816f9188b10de9683a70011d78e1106f1f79
solver_stress_00949,rail_jaw_mix,100,-40,2,reversed,1,3,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.072250000000000009,0,2.0000000000000001e-09,True,2390cc2efa568bd1b1864467221ccf5266c46961cde12855bbb54a51ad0c1915
solver_stress_00950,rail_jaw_mix,100,-40,2,reversed,2,3,1.4999999999999999e-07,1.5000000000000002e-05,0.085000000000000006,0.072250000000000009,0,3.0000000000000004e-09,True,2a0ce31b2808cea2577920d8592f3f9e255965d9c2452b9a6b60dd5c9eca0658
solver_stress_00951,rail_jaw_mix,100,-40,2,reversed,3,3,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.072250000000000009,0,4.0000000000000002e-09,True,4df8d4f697b475cacbf11220014a7947eaccbdaeb2f8fbc29b6e6c5ecf9f279e
solver_stress_00952,rail_jaw_mix,100,-40,4,canonical,0,3,2.4999999999999999e-08,2.5000000000000002e-06,0.085000000000000006,0.072250000000000009,0,1.0000000000000001e-09,True,30e2bb74ea2f8168492850dcf1037f5b9cbb0f3ea8848237509b4b4371791307
solver_stress_00953,rail_jaw_mix,100,-40,4,canonical,1,3,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.072250000000000009,0,2.0000000000000001e-09,True,56fa1db0b32f87df3211b1f0a73de05d6bb664e948684f9a0d2f6ddfb3fda2e6
solver_stress_00954,rail_jaw_mix,100,-40,4,canonical,2,3,7.4999999999999997e-08,7.500000000000001e-06,0.085000000000000006,0.072250000000000009,0,3.0000000000000004e-09,True,069fce6eece908a9d049f270bf6b5ef763cf37e5f372d53d46b668f1b098a402
solver_stress_00955,rail_jaw_mix,100,-40,4,canonical,3,3,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.072250000000000009,0,4.0000000000000002e-09,True,ace81873a86c7932e62f2e06a75301a0d8f5099b8bd9defced8964c34e88d859
solver_stress_00956,rail_jaw_mix,100,-40,4,reversed,0,3,2.4999999999999999e-08,2.5000000000000002e-06,0.085000000000000006,0.072250000000000009,0,1.0000000000000001e-09,True,30e2bb74ea2f8168492850dcf1037f5b9cbb0f3ea8848237509b4b4371791307
solver_stress_00957,rail_jaw_mix,100,-40,4,reversed,1,3,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.072250000000000009,0,2.0000000000000001e-09,True,56fa1db0b32f87df3211b1f0a73de05d6bb664e948684f9a0d2f6ddfb3fda2e6
solver_stress_00958,rail_jaw_mix,100,-40,4,reversed,2,3,7.4999999999999997e-08,7.500000000000001e-06,0.085000000000000006,0.072250000000000009,0,3.0000000000000004e-09,True,069fce6eece908a9d049f270bf6b5ef763cf37e5f372d53d46b668f1b098a402
solver_stress_00959,rail_jaw_mix,100,-40,4,reversed,3,3,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.072250000000000009,0,4.0000000000000002e-09,True,ace81873a86c7932e62f2e06a75301a0d8f5099b8bd9defced8964c34e88d859
solver_stress_00960,rail_jaw_mix,100,0,1,canonical,0,3,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.072250000000000009,0,1.0000000000000001e-09,True,0d793ce239b7342d076312130d9f9afb910c20ccd1f1ca6ccf5909483ae3c0e2
solver_stress_00961,rail_jaw_mix,100,0,1,canonical,1,3,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.072250000000000009,0,2.0000000000000001e-09,True,198aa88f485e29f5536176c6d1e049999c59828db750fbb7b2485757b4ac75af
solver_stress_00962,rail_jaw_mix,100,0,1,canonical,2,3,2.9999999999999999e-07,3.0000000000000004e-05,0.085000000000000006,0.072250000000000009,0,3.0000000000000004e-09,True,97ce728877c3ec6a0e9619ed47aa272f12d25abed3a64c450b7fb8088c84d83f
solver_stress_00963,rail_jaw_mix,100,0,1,canonical,3,3,3.9999999999999998e-07,4.0000000000000003e-05,0.085000000000000006,0.072250000000000009,0,4.0000000000000002e-09,True,aa88fbe3ab4fbc122b29f9d7c9a56e327192bc35fb0a7242fa792f6046fbe9fa
solver_stress_00964,rail_jaw_mix,100,0,1,reversed,0,3,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.072250000000000009,0,1.0000000000000001e-09,True,0d793ce239b7342d076312130d9f9afb910c20ccd1f1ca6ccf5909483ae3c0e2
solver_stress_00965,rail_jaw_mix,100,0,1,reversed,1,3,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.072250000000000009,0,2.0000000000000001e-09,True,198aa88f485e29f5536176c6d1e049999c59828db750fbb7b2485757b4ac75af
solver_stress_00966,rail_jaw_mix,100,0,1,reversed,2,3,2.9999999999999999e-07,3.0000000000000004e-05,0.085000000000000006,0.072250000000000009,0,3.0000000000000004e-09,True,97ce728877c3ec6a0e9619ed47aa272f12d25abed3a64c450b7fb8088c84d83f
solver_stress_00967,rail_jaw_mix,100,0,1,reversed,3,3,3.9999999999999998e-07,4.0000000000000003e-05,0.085000000000000006,0.072250000000000009,0,4.0000000000000002e-09,True,aa88fbe3ab4fbc122b29f9d7c9a56e327192bc35fb0a7242fa792f6046fbe9fa
solver_stress_00968,rail_jaw_mix,100,0,2,canonical,0,3,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.072250000000000009,0,1.0000000000000001e-09,True,8046716c08fb60c8b2a7773447212fd5b14f78f39b7c4981eb6f2ea3fee31a8e
solver_stress_00969,rail_jaw_mix,100,0,2,canonical,1,3,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.072250000000000009,0,2.0000000000000001e-09,True,06a0616d42f713d49ffe11842b4bc2275f5168b3d3aa049aa1733c1a00e68efe
solver_stress_00970,rail_jaw_mix,100,0,2,canonical,2,3,1.4999999999999999e-07,1.5000000000000002e-05,0.085000000000000006,0.072250000000000009,0,3.0000000000000004e-09,True,bdf7cfd4f0263c48f3762cc76c49b8b7225bf52471d512f546bebc2db2d119e6
solver_stress_00971,rail_jaw_mix,100,0,2,canonical,3,3,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.072250000000000009,0,4.0000000000000002e-09,True,fc1bceb6cfc2ae71f20f4590ded662afd01f2c9a93144cab3334929f4ec96349
solver_stress_00972,rail_jaw_mix,100,0,2,reversed,0,3,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.072250000000000009,0,1.0000000000000001e-09,True,8046716c08fb60c8b2a7773447212fd5b14f78f39b7c4981eb6f2ea3fee31a8e
solver_stress_00973,rail_jaw_mix,100,0,2,reversed,1,3,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.072250000000000009,0,2.0000000000000001e-09,True,06a0616d42f713d49ffe11842b4bc2275f5168b3d3aa049aa1733c1a00e68efe
solver_stress_00974,rail_jaw_mix,100,0,2,reversed,2,3,1.4999999999999999e-07,1.5000000000000002e-05,0.085000000000000006,0.072250000000000009,0,3.0000000000000004e-09,True,bdf7cfd4f0263c48f3762cc76c49b8b7225bf52471d512f546bebc2db2d119e6
solver_stress_00975,rail_jaw_mix,100,0,2,reversed,3,3,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.072250000000000009,0,4.0000000000000002e-09,True,fc1bceb6cfc2ae71f20f4590ded662afd01f2c9a93144cab3334929f4ec96349
solver_stress_00976,rail_jaw_mix,100,0,4,canonical,0,3,2.4999999999999999e-08,2.5000000000000002e-06,0.085000000000000006,0.072250000000000009,0,1.0000000000000001e-09,True,3e25513f6d6a8dcb66ec2189215cbf3816b34cbff2cf7da693cae18921f8c237
solver_stress_00977,rail_jaw_mix,100,0,4,canonical,1,3,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.072250000000000009,0,2.0000000000000001e-09,True,e52c19db1b6040a1f061ddefce70c9a4aa4cff8b10e27325fc5132f8d3e722c4
solver_stress_00978,rail_jaw_mix,100,0,4,canonical,2,3,7.4999999999999997e-08,7.500000000000001e-06,0.085000000000000006,0.072250000000000009,0,3.0000000000000004e-09,True,e2e2450794f139620eb42c9fdb78dfaebb83e038fa472c801d6ab3bc59a634ef
solver_stress_00979,rail_jaw_mix,100,0,4,canonical,3,3,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.072250000000000009,0,4.0000000000000002e-09,True,03206ebdc795f9ede22419f721d8a0a15ec871f439ab779baf8e3d44ccf93577
solver_stress_00980,rail_jaw_mix,100,0,4,reversed,0,3,2.4999999999999999e-08,2.5000000000000002e-06,0.085000000000000006,0.072250000000000009,0,1.0000000000000001e-09,True,3e25513f6d6a8dcb66ec2189215cbf3816b34cbff2cf7da693cae18921f8c237
solver_stress_00981,rail_jaw_mix,100,0,4,reversed,1,3,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.072250000000000009,0,2.0000000000000001e-09,True,e52c19db1b6040a1f061ddefce70c9a4aa4cff8b10e27325fc5132f8d3e722c4
solver_stress_00982,rail_jaw_mix,100,0,4,reversed,2,3,7.4999999999999997e-08,7.500000000000001e-06,0.085000000000000006,0.072250000000000009,0,3.0000000000000004e-09,True,e2e2450794f139620eb42c9fdb78dfaebb83e038fa472c801d6ab3bc59a634ef
solver_stress_00983,rail_jaw_mix,100,0,4,reversed,3,3,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.072250000000000009,0,4.0000000000000002e-09,True,03206ebdc795f9ede22419f721d8a0a15ec871f439ab779baf8e3d44ccf93577
solver_stress_00984,rail_jaw_mix,100,40,1,canonical,0,3,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.072250000000000009,0,1.0000000000000001e-09,True,7f15e112e839ce1d500ab7f5a7520b6525449848e26865cb718726bf0fe2b394
solver_stress_00985,rail_jaw_mix,100,40,1,canonical,1,3,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.072250000000000009,0,2.0000000000000001e-09,True,1753b62029a6d5844f63829ef96ee1fc5913c3c703d01eb688c01a8456693803
solver_stress_00986,rail_jaw_mix,100,40,1,canonical,2,3,2.9999999999999999e-07,3.0000000000000004e-05,0.085000000000000006,0.072250000000000009,0,3.0000000000000004e-09,True,30a4b145b9a8a71f3d6ac5d7725da8554dbf380cea723fac6abde63a38dc05bf
solver_stress_00987,rail_jaw_mix,100,40,1,canonical,3,3,3.9999999999999998e-07,4.0000000000000003e-05,0.085000000000000006,0.072250000000000009,0,4.0000000000000002e-09,True,b815d7b864c38258e82fde02428e178cfedf193117769320593f1da45061fa24
solver_stress_00988,rail_jaw_mix,100,40,1,reversed,0,3,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.072250000000000009,0,1.0000000000000001e-09,True,7f15e112e839ce1d500ab7f5a7520b6525449848e26865cb718726bf0fe2b394
solver_stress_00989,rail_jaw_mix,100,40,1,reversed,1,3,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.072250000000000009,0,2.0000000000000001e-09,True,1753b62029a6d5844f63829ef96ee1fc5913c3c703d01eb688c01a8456693803
solver_stress_00990,rail_jaw_mix,100,40,1,reversed,2,3,2.9999999999999999e-07,3.0000000000000004e-05,0.085000000000000006,0.072250000000000009,0,3.0000000000000004e-09,True,30a4b145b9a8a71f3d6ac5d7725da8554dbf380cea723fac6abde63a38dc05bf
solver_stress_00991,rail_jaw_mix,100,40,1,reversed,3,3,3.9999999999999998e-07,4.0000000000000003e-05,0.085000000000000006,0.072250000000000009,0,4.0000000000000002e-09,True,b815d7b864c38258e82fde02428e178cfedf193117769320593f1da45061fa24
solver_stress_00992,rail_jaw_mix,100,40,2,canonical,0,3,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.072250000000000009,0,1.0000000000000001e-09,True,ad68eb5157040e3115fe723ba32ad126671571cb404c291be32693f8c520ae0d
solver_stress_00993,rail_jaw_mix,100,40,2,canonical,1,3,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.072250000000000009,0,2.0000000000000001e-09,True,da4fa3752405768b79c160896f312013efcf7e13bfad09ab88c2616caed389e4
solver_stress_00994,rail_jaw_mix,100,40,2,canonical,2,3,1.4999999999999999e-07,1.5000000000000002e-05,0.085000000000000006,0.072250000000000009,0,3.0000000000000004e-09,True,83371083cdd774f24a45c6687d11ebf6f003cc1e55a47b1ae1739247cb7e6872
solver_stress_00995,rail_jaw_mix,100,40,2,canonical,3,3,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.072250000000000009,0,4.0000000000000002e-09,True,423f18feb19a96bef5d281f6235bcd10a52605f0738bcecb0e0105c6f4786f50
solver_stress_00996,rail_jaw_mix,100,40,2,reversed,0,3,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.072250000000000009,0,1.0000000000000001e-09,True,ad68eb5157040e3115fe723ba32ad126671571cb404c291be32693f8c520ae0d
solver_stress_00997,rail_jaw_mix,100,40,2,reversed,1,3,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.072250000000000009,0,2.0000000000000001e-09,True,da4fa3752405768b79c160896f312013efcf7e13bfad09ab88c2616caed389e4
solver_stress_00998,rail_jaw_mix,100,40,2,reversed,2,3,1.4999999999999999e-07,1.5000000000000002e-05,0.085000000000000006,0.072250000000000009,0,3.0000000000000004e-09,True,83371083cdd774f24a45c6687d11ebf6f003cc1e55a47b1ae1739247cb7e6872
solver_stress_00999,rail_jaw_mix,100,40,2,reversed,3,3,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.072250000000000009,0,4.0000000000000002e-09,True,423f18feb19a96bef5d281f6235bcd10a52605f0738bcecb0e0105c6f4786f50
solver_stress_01000,rail_jaw_mix,100,40,4,canonical,0,3,2.4999999999999999e-08,2.5000000000000002e-06,0.085000000000000006,0.072250000000000009,0,1.0000000000000001e-09,True,8f8f512271827e3827d733a267a72693a394b070240919184172584e1ca19269
solver_stress_01001,rail_jaw_mix,100,40,4,canonical,1,3,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.072250000000000009,0,2.0000000000000001e-09,True,642749dc020f516b34c1ec7f7f81467e111fc6316214a1685a27aaad8884e480
solver_stress_01002,rail_jaw_mix,100,40,4,canonical,2,3,7.4999999999999997e-08,7.500000000000001e-06,0.085000000000000006,0.072250000000000009,0,3.0000000000000004e-09,True,5d6c7b2dcb3cb3d880f89b81831b6af5809fdc635a9198b75faa75ffec17a3ab
solver_stress_01003,rail_jaw_mix,100,40,4,canonical,3,3,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.072250000000000009,0,4.0000000000000002e-09,True,16df8c0144a7b0a05a114b9475915189276ab5c620d466fd01720a08b1ba00ff
solver_stress_01004,rail_jaw_mix,100,40,4,reversed,0,3,2.4999999999999999e-08,2.5000000000000002e-06,0.085000000000000006,0.072250000000000009,0,1.0000000000000001e-09,True,8f8f512271827e3827d733a267a72693a394b070240919184172584e1ca19269
solver_stress_01005,rail_jaw_mix,100,40,4,reversed,1,3,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.072250000000000009,0,2.0000000000000001e-09,True,642749dc020f516b34c1ec7f7f81467e111fc6316214a1685a27aaad8884e480
solver_stress_01006,rail_jaw_mix,100,40,4,reversed,2,3,7.4999999999999997e-08,7.500000000000001e-06,0.085000000000000006,0.072250000000000009,0,3.0000000000000004e-09,True,5d6c7b2dcb3cb3d880f89b81831b6af5809fdc635a9198b75faa75ffec17a3ab
solver_stress_01007,rail_jaw_mix,100,40,4,reversed,3,3,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.072250000000000009,0,4.0000000000000002e-09,True,16df8c0144a7b0a05a114b9475915189276ab5c620d466fd01720a08b1ba00ff
solver_stress_01008,rail_jaw_mix,500,-40,1,canonical,0,3,9.9999999999999995e-08,1.0000000000000001e-05,2.125,1.8062499999999999,0,1.0000000000000001e-09,True,771cd0b1538c19bc0596ce87b1b1e69440cd24d5b4920f056976841b8dc668f6
